Line#,Date,"Water Content (RXW-GP4A 21474793:22221785-3), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-4), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-9), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-10), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-5), *C, Soap","Water Content (RXW-GP4A 21474793:22221785-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22221785-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22221785-8), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-6), *C, Soap","Temperature (RXW-GP4A 21474793:22221785-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-3), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-10), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-9), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-5), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22094718-8), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-6), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-9), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-8), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-7), *C, Soap","Water Content (RXW-GP4A 21474793:22125551-1), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-5), *C, Soap","Temperature (RXW-GP4A 21474793:22125551-10), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-4), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22094718-2), m^3/m^3, Soap","Water Content (RXW-GP4A 21474793:22125551-2), m^3/m^3, Soap","Temperature (RXW-GP4A 21474793:22125551-6), *C, Soap","Temperature (RXW-GP4A 21474793:22094718-7), *C, Soap","Water Content (RXW-GP4A 21474793:22094718-3), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124508-2), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-11), *C, Soap","Water Content (RXW-GP4 21474793:21124508-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-10), *C, Soap","Temperature (RXW-GP4 21474793:21124508-6), *C, Soap","Water Content (RXW-GP4 21474793:21124508-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-8), *C, Soap","Water Content (RXW-GP4 21474793:21124508-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124508-7), *C, Soap","Temperature (RXW-GP4 21474793:21124508-5), *C, Soap","Temperature (RXW-GP4 21474793:21124508-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-4), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-9), *C, Soap","Water Content (RXW-GP4 21474793:21124505-1), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-10), *C, Soap","Temperature (RXW-GP4 21474793:21124505-5), *C, Soap","Temperature (RXW-GP4 21474793:21124505-11), *C, Soap","Temperature (RXW-GP4 21474793:21124505-6), *C, Soap","Water Content (RXW-GP4 21474793:21124505-2), m^3/m^3, Soap","Water Content (RXW-GP4 21474793:21124505-3), m^3/m^3, Soap","Temperature (RXW-GP4 21474793:21124505-7), *C, Soap","Temperature (RXW-GP4 21474793:21124505-8), *C, Soap"
1522,02/14/25 11:40:00,0.218,0.286,6.3,6.8,4.3,0.015,0.033,5.8,5.1,5.4,0.356,0.143,7.6,7.5,4.8,0.185,7.0,5.4,8.9,8.1,7.0,0.122,5.4,9.3,0.417,0.172,0.135,6.3,6.4,0.371,0.654,7.3,0.648,7.0,5.2,0.601,6.8,0.645,6.2,4.6,6.6,0.000,0.0,0.500,0.0,5.3,0.0,5.8,0.653,0.000,6.5,6.5
1523,02/14/25 11:45:00,0.218,0.294,6.3,6.8,4.3,0.016,0.033,5.8,5.1,5.5,0.356,0.144,7.6,7.6,4.8,0.191,7.0,5.4,8.9,8.1,7.0,0.122,5.4,9.3,0.417,0.173,0.135,6.3,6.4,0.374,0.654,0.0,0.000,0.0,5.2,0.604,6.7,0.000,6.2,4.6,0.0,0.650,7.1,0.501,7.1,5.3,7.5,5.8,0.653,0.648,6.5,6.5
1524,02/14/25 11:50:00,0.218,0.303,6.3,6.8,4.3,0.016,0.034,5.8,5.1,5.4,0.357,0.144,7.6,7.6,4.8,0.192,7.0,5.3,8.9,8.3,7.0,0.122,5.4,9.3,0.417,0.178,0.135,6.3,6.4,0.379,0.654,0.0,0.000,0.0,5.1,0.610,6.7,0.000,6.2,4.6,0.0,0.650,7.0,0.597,7.1,5.2,7.5,5.8,0.653,0.648,6.5,6.5
1525,02/14/25 11:55:00,0.220,0.317,6.3,6.8,4.1,0.016,0.034,5.8,5.1,5.5,0.357,0.147,7.6,7.5,4.6,0.187,6.9,5.4,8.9,8.1,7.0,0.123,5.4,9.3,0.417,0.177,0.135,6.3,6.4,0.381,0.654,0.0,0.000,0.0,5.1,0.616,6.8,0.000,6.2,4.6,0.0,0.000,0.0,0.653,0.0,5.2,0.0,5.8,0.653,0.000,6.5,6.3
1526,02/14/25 12:00:00,0.220,0.326,6.3,6.9,4.1,0.016,0.034,5.8,5.1,5.4,0.357,0.155,7.6,7.6,4.5,0.185,6.9,5.4,9.0,8.1,6.9,0.122,5.4,9.3,0.417,0.174,0.135,6.1,6.4,0.378,0.654,0.0,0.000,0.0,5.1,0.616,6.7,0.000,6.2,4.6,0.0,0.650,7.0,0.651,7.0,5.2,7.5,5.7,0.653,0.648,6.5,6.5
1527,02/14/25 12:05:00,0.221,0.332,6.3,6.8,4.1,0.016,0.033,5.8,5.1,5.4,0.357,0.162,7.6,7.5,4.6,0.181,6.9,5.3,8.9,8.1,6.9,0.123,5.3,9.3,0.417,0.171,0.135,6.3,6.4,0.376,0.654,0.0,0.000,0.0,5.1,0.615,6.7,0.000,6.2,4.6,0.0,0.000,0.0,0.653,0.0,5.1,0.0,5.6,0.653,0.000,6.3,6.3
1528,02/14/25 12:10:00,0.221,0.334,6.1,6.8,4.1,0.016,0.033,5.8,5.0,5.4,0.357,0.166,7.6,7.6,4.5,0.181,6.9,5.4,8.9,8.1,6.9,0.123,5.3,9.3,0.417,0.167,0.135,6.1,6.4,0.373,0.654,7.3,0.648,7.0,5.1,0.614,6.7,0.645,6.2,4.5,6.6,0.000,0.0,0.652,0.0,5.2,0.0,5.7,0.653,0.000,6.3,6.3
1529,02/14/25 12:15:00,0.221,0.335,6.3,6.8,4.1,0.016,0.033,5.8,5.0,5.4,0.357,0.161,7.6,7.5,4.5,0.183,6.9,5.4,8.9,8.1,6.9,0.123,5.3,9.3,0.417,0.170,0.135,6.1,6.4,0.373,0.654,0.0,0.000,0.0,5.1,0.617,6.7,0.000,6.1,4.5,0.0,0.650,7.0,0.621,7.1,5.2,7.5,5.7,0.653,0.648,6.3,6.3
1530,02/14/25 12:20:00,0.221,0.336,6.3,6.8,4.1,0.016,0.033,5.8,5.0,5.4,0.356,0.157,7.6,7.5,4.4,0.189,6.9,5.3,8.9,8.1,6.9,0.123,5.1,9.3,0.417,0.171,0.135,6.1,6.3,0.374,0.654,0.0,0.000,0.0,5.1,0.617,6.7,0.000,6.2,4.5,0.0,0.000,0.0,0.577,0.0,5.2,0.0,5.7,0.653,0.000,6.3,6.3
1531,02/14/25 12:25:00,0.222,0.338,6.3,6.8,4.0,0.016,0.034,5.8,5.0,5.4,0.357,0.154,7.6,7.6,4.4,0.189,6.9,5.3,8.9,8.1,6.9,0.123,5.1,9.3,0.417,0.172,0.135,6.1,6.3,0.376,0.654,7.3,0.648,7.0,5.0,0.617,6.7,0.645,6.2,4.3,6.6,0.650,7.0,0.593,7.1,5.1,7.5,5.7,0.653,0.648,6.3,6.3
1532,02/14/25 12:30:00,0.222,0.341,6.3,6.8,4.0,0.017,0.034,5.6,5.0,5.4,0.357,0.153,7.6,7.6,4.4,0.188,6.9,5.3,8.9,8.1,6.9,0.123,5.1,9.3,0.417,0.173,0.135,6.1,6.3,0.379,0.654,0.0,0.000,0.0,5.1,0.618,6.7,0.000,6.1,4.3,0.0,0.650,7.0,0.622,7.1,5.1,7.5,5.7,0.653,0.648,6.3,6.2
1533,02/14/25 12:35:00,0.223,0.344,6.3,6.8,3.9,0.017,0.033,5.8,5.0,5.4,0.357,0.153,7.6,7.6,4.3,0.186,6.9,5.3,8.9,8.1,6.9,0.123,5.0,9.3,0.417,0.170,0.135,6.1,6.3,0.378,0.654,7.3,0.648,7.0,5.1,0.617,6.7,0.645,6.1,4.3,6.6,0.000,0.0,0.628,0.0,5.1,0.0,5.7,0.653,0.000,6.3,6.2
1534,02/14/25 12:40:00,0.223,0.347,6.3,6.8,3.9,0.017,0.033,5.8,5.0,5.4,0.357,0.152,7.6,7.5,4.3,0.181,6.9,5.1,8.9,8.0,6.9,0.122,5.1,9.3,0.417,0.172,0.135,6.1,6.3,0.374,0.654,7.3,0.648,7.0,5.0,0.613,6.7,0.645,6.1,4.3,6.6,0.000,0.0,0.625,0.0,5.1,0.0,5.6,0.653,0.000,6.3,6.3
1535,02/14/25 12:45:00,0.223,0.350,6.1,6.8,3.9,0.017,0.033,5.8,4.9,5.4,0.357,0.151,7.6,7.5,4.1,0.179,6.9,5.3,8.9,8.1,6.9,0.122,5.0,9.3,0.417,0.169,0.135,6.1,6.3,0.372,0.654,7.3,0.648,7.0,5.0,0.612,6.7,0.645,6.1,4.2,6.6,0.650,7.0,0.613,7.1,5.1,7.5,5.6,0.653,0.648,6.2,6.2
1536,02/14/25 12:50:00,0.224,0.352,6.3,6.8,3.8,0.017,0.033,5.8,5.0,5.4,0.357,0.151,7.6,7.5,4.1,0.180,6.9,5.1,8.9,8.0,6.9,0.122,5.0,9.3,0.417,0.167,0.135,6.1,6.3,0.371,0.654,7.3,0.648,7.0,5.0,0.610,6.7,0.645,6.1,4.2,6.6,0.650,7.0,0.568,7.1,5.1,7.5,5.6,0.653,0.648,6.3,6.2
1537,02/14/25 12:55:00,0.224,0.354,6.3,6.8,3.9,0.017,0.032,5.8,5.0,5.4,0.357,0.151,7.6,7.5,4.3,0.176,6.9,5.3,8.9,8.0,6.9,0.122,5.0,9.3,0.417,0.165,0.135,6.0,6.3,0.370,0.654,7.3,0.648,7.0,5.0,0.608,6.7,0.645,6.1,4.2,6.6,0.650,7.0,0.534,7.1,5.0,7.5,5.7,0.653,0.648,6.2,6.2
1538,02/14/25 13:00:00,0.225,0.355,6.3,6.8,3.9,0.016,0.032,5.8,5.0,5.4,0.357,0.149,7.6,7.5,4.1,0.170,6.9,5.1,8.9,8.0,6.9,0.121,5.0,9.3,0.417,0.162,0.135,6.0,6.3,0.369,0.654,0.0,0.000,0.0,5.0,0.606,6.6,0.000,6.1,4.2,0.0,0.650,7.0,0.519,7.1,5.1,7.5,5.7,0.653,0.648,6.3,6.2
1539,02/14/25 13:05:00,0.225,0.356,6.3,6.8,3.8,0.016,0.032,5.8,4.9,5.4,0.357,0.148,7.6,7.5,4.1,0.170,6.9,5.1,8.9,8.0,6.9,0.120,4.9,9.3,0.417,0.161,0.135,6.0,6.4,0.367,0.654,7.3,0.648,7.0,5.0,0.605,6.7,0.645,6.1,4.2,6.6,0.650,7.0,0.509,7.1,5.0,7.5,5.7,0.653,0.648,6.2,6.2
1540,02/14/25 13:10:00,0.225,0.356,6.3,6.8,3.9,0.016,0.032,5.8,5.0,5.4,0.357,0.146,7.6,7.5,4.1,0.173,6.9,5.1,8.9,8.0,6.9,0.121,4.9,9.3,0.417,0.163,0.135,6.0,6.3,0.366,0.654,7.1,0.648,7.0,5.0,0.605,6.6,0.645,6.1,4.1,6.6,0.000,0.0,0.501,0.0,5.0,0.0,5.6,0.653,0.000,6.2,6.2
1541,02/14/25 13:15:00,0.225,0.357,6.3,6.8,3.8,0.017,0.033,5.8,4.9,5.4,0.357,0.145,7.6,7.5,4.1,0.176,6.9,5.1,8.9,8.0,6.9,0.122,4.9,9.1,0.417,0.164,0.135,6.0,6.4,0.367,0.654,0.0,0.000,0.0,5.0,0.605,6.6,0.000,6.1,4.1,0.0,0.650,7.0,0.494,7.1,5.0,7.5,5.7,0.653,0.648,6.2,6.2
1542,02/14/25 13:20:00,0.225,0.357,6.3,6.8,3.8,0.017,0.032,5.8,4.9,5.4,0.357,0.143,7.6,7.5,4.1,0.170,6.9,5.1,8.9,8.0,6.9,0.121,4.9,9.3,0.417,0.161,0.135,6.0,6.4,0.366,0.654,0.0,0.000,0.0,5.0,0.603,6.6,0.000,6.1,4.1,0.0,0.650,7.0,0.476,7.1,5.0,7.5,5.7,0.653,0.648,6.2,6.2
1543,02/14/25 13:25:00,0.225,0.358,6.3,6.8,3.8,0.016,0.032,5.8,4.9,5.4,0.357,0.143,7.6,7.5,4.1,0.166,6.9,5.1,8.8,8.0,6.9,0.119,4.9,9.3,0.417,0.158,0.135,6.0,6.3,0.366,0.654,7.1,0.648,7.0,4.8,0.599,6.7,0.645,6.0,4.1,6.5,0.650,7.0,0.457,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1544,02/14/25 13:30:00,0.225,0.358,6.3,6.8,3.8,0.016,0.032,5.8,4.9,5.3,0.357,0.142,7.6,7.5,4.1,0.163,6.9,5.1,8.9,8.0,6.9,0.118,4.9,9.3,0.417,0.157,0.134,5.9,6.3,0.365,0.654,0.0,0.000,0.0,4.8,0.591,6.6,0.000,6.1,4.1,0.0,0.650,7.0,0.452,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.2
1545,02/14/25 13:35:00,0.225,0.357,6.3,6.8,3.8,0.016,0.032,5.8,4.9,5.3,0.357,0.142,7.6,7.6,4.1,0.159,6.9,5.1,8.8,8.0,6.9,0.117,4.9,9.3,0.417,0.154,0.134,6.0,6.3,0.365,0.654,7.3,0.648,7.0,4.8,0.578,6.6,0.645,6.0,4.1,6.6,0.650,7.0,0.445,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.2
1546,02/14/25 13:40:00,0.225,0.357,6.1,6.8,3.8,0.016,0.032,5.8,4.9,5.4,0.357,0.141,7.6,7.5,4.1,0.159,6.9,5.1,8.9,8.0,6.8,0.117,4.8,9.1,0.417,0.153,0.134,5.9,6.3,0.364,0.654,7.3,0.648,7.0,4.8,0.560,6.6,0.645,6.0,4.1,6.6,0.650,7.0,0.441,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1547,02/14/25 13:45:00,0.225,0.357,6.3,6.8,3.8,0.017,0.032,5.8,4.9,5.4,0.357,0.141,7.6,7.5,4.1,0.156,6.9,5.1,8.9,8.0,6.8,0.116,4.9,9.3,0.417,0.152,0.134,6.0,6.3,0.364,0.654,0.0,0.000,0.0,4.8,0.525,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.438,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1548,02/14/25 13:50:00,0.225,0.356,6.3,6.6,3.8,0.016,0.032,5.6,4.9,5.4,0.357,0.140,7.5,7.5,4.1,0.154,6.9,5.1,8.9,8.0,6.8,0.116,4.8,9.3,0.417,0.151,0.134,5.9,6.3,0.363,0.654,0.0,0.000,0.0,4.8,0.508,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.432,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1549,02/14/25 13:55:00,0.225,0.355,6.3,6.8,3.8,0.016,0.031,5.8,4.8,5.4,0.357,0.139,7.6,7.5,4.1,0.152,6.9,5.1,8.9,8.0,6.8,0.115,4.8,9.3,0.417,0.150,0.134,5.9,6.3,0.363,0.654,0.0,0.000,0.0,4.8,0.492,6.6,0.000,6.0,4.1,0.0,0.650,7.0,0.427,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1550,02/14/25 14:00:00,0.225,0.354,6.3,6.8,3.8,0.016,0.031,5.6,4.9,5.3,0.357,0.138,7.6,7.5,4.1,0.149,6.9,5.1,8.9,8.0,6.8,0.114,4.8,9.3,0.417,0.149,0.134,5.9,6.3,0.362,0.654,0.0,0.000,0.0,4.8,0.480,6.6,0.000,5.8,4.1,0.0,0.650,7.0,0.423,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.3
1551,02/14/25 14:05:00,0.224,0.354,6.3,6.8,3.8,0.016,0.031,5.8,4.8,5.3,0.357,0.137,7.6,7.5,4.1,0.147,6.9,5.1,8.9,8.0,6.8,0.113,4.8,9.3,0.417,0.148,0.133,5.9,6.3,0.361,0.654,7.3,0.648,7.0,4.8,0.475,6.6,0.645,6.0,4.1,6.6,0.650,7.0,0.419,7.1,4.8,7.5,5.6,0.653,0.648,6.2,6.5
1552,02/14/25 14:10:00,0.224,0.353,6.3,6.6,3.8,0.016,0.031,5.8,4.8,5.3,0.357,0.137,7.6,7.5,4.1,0.145,6.9,5.0,8.9,8.0,6.8,0.113,4.8,9.3,0.417,0.147,0.133,5.9,6.3,0.361,0.641,0.0,0.000,0.0,4.8,0.470,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.416,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.5
1553,02/14/25 14:15:00,0.224,0.351,6.3,6.8,3.8,0.016,0.031,5.8,4.8,5.3,0.357,0.136,7.6,7.5,4.1,0.148,6.9,5.1,8.9,8.0,6.8,0.114,4.8,9.1,0.417,0.147,0.133,5.9,6.3,0.360,0.633,0.0,0.000,0.0,4.8,0.466,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.414,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.5
1554,02/14/25 14:20:00,0.223,0.345,6.3,6.6,3.8,0.016,0.031,5.8,4.8,5.3,0.356,0.136,7.6,7.5,4.1,0.147,6.9,5.0,8.8,8.0,6.8,0.114,4.8,9.3,0.417,0.146,0.133,5.9,6.3,0.360,0.621,0.0,0.000,0.0,4.8,0.463,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.412,7.1,5.0,7.5,5.6,0.653,0.648,6.2,6.5
1555,02/14/25 14:25:00,0.223,0.341,6.3,6.8,3.8,0.016,0.031,5.8,4.8,5.3,0.357,0.135,7.6,7.5,4.1,0.145,6.9,5.0,8.9,7.9,6.8,0.113,4.8,9.3,0.417,0.146,0.133,5.8,6.3,0.359,0.592,0.0,0.000,0.0,4.8,0.459,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.410,7.1,5.0,7.5,5.6,0.637,0.648,6.2,6.5
1556,02/14/25 14:30:00,0.223,0.340,6.1,6.6,3.8,0.016,0.031,5.8,4.8,5.3,0.357,0.134,7.6,7.5,4.1,0.146,6.9,5.0,8.9,8.0,6.8,0.113,4.8,9.3,0.417,0.145,0.133,5.8,6.3,0.359,0.583,0.0,0.000,0.0,4.8,0.457,6.5,0.000,6.0,4.2,0.0,0.650,7.0,0.409,7.0,4.8,7.5,5.6,0.613,0.648,6.2,6.5
1557,02/14/25 14:35:00,0.223,0.338,6.3,6.8,3.8,0.015,0.031,5.8,4.8,5.3,0.357,0.134,7.5,7.5,4.1,0.147,6.9,5.0,8.9,8.0,6.8,0.114,4.8,9.3,0.417,0.145,0.133,5.8,6.3,0.357,0.576,7.1,0.648,7.0,4.8,0.456,6.6,0.645,6.0,4.2,6.5,0.650,7.0,0.407,7.0,4.8,7.5,5.6,0.586,0.648,6.2,6.5
1558,02/14/25 14:40:00,0.223,0.337,6.3,6.6,3.8,0.015,0.030,5.8,4.8,5.3,0.357,0.134,7.6,7.5,4.1,0.146,6.9,5.0,8.9,8.0,6.8,0.113,4.8,9.1,0.417,0.145,0.133,5.8,6.3,0.357,0.562,0.0,0.000,0.0,4.8,0.454,6.6,0.000,6.0,4.2,0.0,0.650,7.0,0.406,7.1,4.8,7.5,5.6,0.563,0.648,6.2,6.5
1559,02/14/25 14:45:00,0.222,0.334,6.3,6.6,3.8,0.016,0.031,5.8,4.8,5.3,0.356,0.133,7.6,7.5,4.1,0.144,6.9,5.0,8.8,8.0,6.8,0.113,4.8,9.1,0.417,0.144,0.133,5.8,6.3,0.356,0.557,0.0,0.000,0.0,4.8,0.452,6.5,0.000,6.0,4.2,0.0,0.650,7.0,0.404,7.1,4.8,7.5,5.6,0.541,0.648,6.2,6.5
1560,02/14/25 14:50:00,0.222,0.329,6.3,6.6,3.8,0.015,0.031,5.8,4.8,5.3,0.356,0.132,7.6,7.5,4.1,0.142,6.9,5.0,8.9,8.0,6.8,0.112,4.8,9.1,0.417,0.144,0.133,5.8,6.3,0.356,0.551,7.1,0.648,7.0,4.8,0.450,6.5,0.645,5.8,4.2,6.5,0.650,7.0,0.403,7.1,4.8,7.5,5.5,0.523,0.648,6.2,6.5
1561,02/14/25 14:55:00,0.222,0.323,6.3,6.6,3.8,0.015,0.030,5.6,4.8,5.3,0.356,0.132,7.6,7.5,4.1,0.141,6.9,5.0,8.8,8.0,6.8,0.111,4.8,9.3,0.417,0.144,0.133,5.8,6.3,0.356,0.546,7.1,0.648,7.0,4.8,0.447,6.6,0.645,6.0,4.2,6.5,0.650,7.0,0.402,7.1,4.8,7.5,5.5,0.503,0.648,6.2,6.5
1562,02/14/25 15:00:00,0.222,0.317,6.3,6.6,3.8,0.015,0.030,5.6,4.8,5.3,0.356,0.132,7.6,7.5,4.1,0.139,6.8,5.0,8.8,8.0,6.6,0.111,4.8,9.3,0.417,0.143,0.132,5.8,6.3,0.355,0.542,7.1,0.648,7.0,4.8,0.445,6.5,0.645,5.8,4.3,6.6,0.650,7.0,0.401,7.0,4.8,7.5,5.6,0.482,0.648,6.2,6.5
1563,02/14/25 15:05:00,0.221,0.311,6.3,6.6,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.131,7.6,7.5,4.1,0.139,6.9,5.0,8.8,8.0,6.8,0.110,4.8,9.3,0.416,0.143,0.132,5.8,6.3,0.354,0.540,7.1,0.648,7.0,4.7,0.443,6.5,0.645,5.8,4.2,6.5,0.650,7.0,0.400,7.0,4.8,7.5,5.6,0.460,0.648,6.2,6.5
1564,02/14/25 15:10:00,0.220,0.308,6.3,6.6,3.8,0.015,0.030,5.6,4.8,5.3,0.356,0.131,7.6,7.5,4.1,0.138,6.9,5.0,8.9,7.9,6.8,0.110,4.8,9.3,0.417,0.142,0.132,5.8,6.3,0.354,0.539,0.0,0.000,0.0,4.8,0.442,6.5,0.000,6.0,4.2,0.0,0.650,7.0,0.399,7.1,4.8,7.5,5.6,0.444,0.648,6.2,6.5
1565,02/14/25 15:15:00,0.220,0.305,6.1,6.8,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.130,7.6,7.5,4.1,0.137,6.8,5.0,8.9,8.0,6.6,0.110,4.8,9.1,0.417,0.142,0.132,5.8,6.3,0.354,0.537,0.0,0.000,0.0,4.8,0.441,6.5,0.000,6.0,4.2,0.0,0.650,7.0,0.398,7.1,4.8,7.5,5.5,0.430,0.648,6.2,6.5
1566,02/14/25 15:20:00,0.219,0.303,6.3,6.6,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.129,7.6,7.5,4.1,0.137,6.8,5.0,8.8,7.9,6.6,0.110,4.8,9.1,0.417,0.142,0.132,5.6,6.3,0.353,0.536,7.1,0.648,7.0,4.8,0.439,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.397,7.1,4.8,7.5,5.5,0.418,0.648,6.2,6.5
1567,02/14/25 15:25:00,0.219,0.300,6.3,6.6,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.129,7.6,7.5,4.1,0.137,6.8,5.0,8.8,8.0,6.6,0.110,4.8,9.1,0.417,0.141,0.132,5.6,6.3,0.353,0.534,0.0,0.000,0.0,4.8,0.436,6.5,0.000,6.0,4.2,0.0,0.650,7.0,0.397,7.0,4.8,7.5,5.5,0.410,0.648,6.2,6.5
1568,02/14/25 15:30:00,0.219,0.294,6.3,6.8,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.129,7.6,7.5,4.1,0.138,6.8,4.9,8.9,7.9,6.6,0.110,4.8,9.1,0.417,0.141,0.132,5.6,6.1,0.352,0.533,7.1,0.648,7.0,4.8,0.434,6.5,0.645,6.0,4.3,6.5,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.403,0.648,6.2,6.5
1569,02/14/25 15:35:00,0.219,0.292,6.3,6.6,3.8,0.015,0.030,5.6,4.8,5.3,0.356,0.128,7.6,7.5,4.1,0.138,6.8,5.0,8.8,7.9,6.6,0.110,4.8,9.3,0.416,0.141,0.132,5.6,6.1,0.352,0.531,7.1,0.648,7.0,4.8,0.433,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.396,7.1,4.8,7.5,5.5,0.400,0.648,6.2,6.5
1570,02/14/25 15:40:00,0.219,0.289,6.3,6.8,3.8,0.015,0.030,5.8,4.8,5.3,0.356,0.128,7.6,7.5,4.1,0.138,6.8,4.9,8.9,7.9,6.6,0.110,4.8,9.1,0.416,0.141,0.132,5.6,6.1,0.351,0.531,7.1,0.648,7.0,4.8,0.431,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.397,0.648,6.1,6.5
1571,02/14/25 15:45:00,0.218,0.287,6.3,6.8,3.8,0.014,0.030,5.6,4.6,5.3,0.356,0.128,7.6,7.5,4.1,0.138,6.8,5.0,8.9,7.9,6.6,0.110,4.8,9.1,0.416,0.141,0.132,5.6,6.1,0.351,0.530,0.0,0.000,0.0,4.8,0.430,6.5,0.000,5.8,4.3,0.0,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.394,0.648,6.2,6.5
1572,02/14/25 15:50:00,0.218,0.285,6.1,6.6,3.8,0.015,0.030,5.6,4.6,5.3,0.356,0.127,7.6,7.5,4.3,0.137,6.8,4.9,8.8,8.0,6.6,0.110,4.8,9.3,0.416,0.141,0.131,5.6,6.1,0.351,0.529,7.1,0.648,7.0,4.8,0.429,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.391,0.648,6.1,6.5
1573,02/14/25 15:55:00,0.218,0.280,6.3,6.8,3.8,0.014,0.030,5.6,4.6,5.3,0.356,0.127,7.5,7.5,4.3,0.139,6.8,4.9,8.8,7.9,6.6,0.110,4.8,9.1,0.416,0.140,0.131,5.6,6.1,0.350,0.517,0.0,0.000,0.0,4.8,0.429,6.5,0.000,6.0,4.3,0.0,0.650,7.0,0.395,7.0,4.8,7.5,5.5,0.389,0.648,6.2,6.5
1574,02/14/25 16:00:00,0.217,0.277,6.3,6.8,3.8,0.014,0.030,5.6,4.6,5.3,0.356,0.127,7.6,7.5,4.3,0.139,6.8,4.9,8.9,7.9,6.6,0.111,4.8,9.1,0.416,0.140,0.131,5.6,6.1,0.350,0.515,7.1,0.648,7.0,4.8,0.428,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.387,0.648,6.2,6.5
1575,02/14/25 16:05:00,0.217,0.271,6.3,6.8,3.9,0.014,0.030,5.6,4.6,5.3,0.356,0.127,7.5,7.5,4.3,0.139,6.8,4.9,8.8,7.9,6.5,0.111,4.8,9.1,0.416,0.141,0.132,5.6,6.1,0.350,0.515,7.1,0.648,7.0,4.8,0.428,6.5,0.645,5.8,4.3,6.5,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.386,0.648,6.1,6.5
1576,02/14/25 16:10:00,0.217,0.269,6.3,6.8,3.8,0.014,0.030,5.6,4.6,5.1,0.356,0.127,7.6,7.5,4.3,0.142,6.8,4.9,8.8,7.9,6.6,0.111,4.9,9.1,0.416,0.140,0.131,5.6,6.1,0.350,0.515,0.0,0.000,0.0,4.8,0.428,6.5,0.000,5.8,4.3,0.0,0.650,7.0,0.396,7.0,4.8,7.5,5.5,0.384,0.648,6.1,6.5
